sort,season,name,description,GDlng,Gdlat
12,YD3,YD3-嘉兴船文化博物馆,LEG2RB：拼船模。,120.7429696,30.76371993
12,YD3,YD3-南湖渡口,LEG2DT：剥棱角/找线索。,120.7618085,30.7572824
12,YD3,YD3-南湖高中,LEG2RI。,120.7642635,30.75467231
12,YD3,YD3-南湖会景园,LEG2PS，LEG3起点。,120.7651798,30.75113765
12,YD3,YD3-嘉兴如家,DAY2起点，一家价格公道、三年不涨价的旅馆。,120.7516091,30.77492418
12,YD3,YD3-七一广场,LEG3RI。,120.7610796,30.74539978
12,YD3,YD3-嘉兴市档案馆,LEG3RB：破解密码。,120.7647207,30.74615956
12,YD3,YD3-嘉兴南站,LEG3PS。,120.79921,30.69185892
12,YD3,YD3-西藏南路,LEG4起点。,121.4895401,31.20198264
12,YD3,YD3-小朱书店,LEG4RI。,121.5292855,31.21148081
12,YD3,YD3-源深体育中心,LEG4DT：顶球/解结。,121.5386528,31.23238346
12,YD3,YD3-沪西工人文化宫,LEG4RB：丢，丢，丢沙包~,121.4214758,31.23908962
12,YD3,YD3-中山公园,LEG4PS，LEG5起点。,121.4208707,31.21999937
12,YD3,YD3-布尔什维克编辑部旧址,LEG5RI。,121.4230395,31.2197199
12,YD3,YD3-法华塔,LEG5RI,121.2507847,31.38404327
12,YD3,YD3-孔庙,LEG5DT：抄书。,121.25291,31.38069016
12,YD3,YD3-汇龙潭,LEG5DT：钓鱼,121.2542399,31.3817498
12,YD3,YD3-奥灶馆,LEG5RI：吃面,120.95543,31.38556992
12,YD3,YD3-亭林园,LEG5RI。,120.9493201,31.39068108
12,YD3,YD3-滨江公园,LEG5RB：翻石头。,120.9677598,31.3906593
12,YD3,YD3-昆山南站,LEG5PS。,120.9507722,31.35296773
12,YD3,YD3-白玉兰人口文化广场,LEG6起点。其实我想说万年第五天起点。……,121.4542404,31.24670012
12,YD3,YD3-M50园区铁哥们展示室,LEG6RI，让人不得不怀疑和铁哥们的交易。可是没多久这里就关门了。,121.4488884,31.24800348
12,YD3,YD3-上海东方体育中心,LEG6RB:打保龄球。,121.4788223,31.15690926
12,YD3,YD3-召稼楼古镇上海老味道,LEG6RB2：制作面筋塞肉,121.5485796,31.07346029
12,YD3,YD3-召稼楼古镇灯塔,LEG6RI,121.5461295,31.07206637
12,YD3,YD3-世博会非洲联合馆,LEG6突然死亡点，RI：拍手电码。,121.4740846,31.18235631
12,YD3,YD3-莘格高级中学体育馆,LEG6最终任务：CRP骨牌。,121.3980088,31.09933671
12,YD3,YD3-莘格高级中学操场,YD3终点。,121.3982063,31.09982059
12,YD3,YD3-世纪广场,LEG4RI：找外国人拍照,121.5431881,31.21948451
13,YD4,YD4-中山公园,YD4起点。,121.4192765,31.2210285
13,YD4,YD4-长风公园,LEG1RI：找路人称体重凑数字。,121.3970405,31.22482178
13,YD4,YD4-老码头,LEG1RI：默契画图。CRP后来已经用烂的任务。,121.5052283,31.2194707
13,YD4,YD4-大拇指广场,LEG1RI：合作猜词,121.5597204,31.2283194
13,YD4,YD4-上海国际时尚中心,LEG1PS。,121.5573098,31.27146976
13,YD4,YD4-南京路步行街,LEG2起点。,121.4749632,31.23483081
13,YD4,YD4-奥林匹克花园,LEG2RB：攀岩。,121.327303,31.14741019
13,YD4,YD4-朱家角古镇,LEG2DT：找古桥/找特产。,121.0548582,31.11138164
13,YD4,YD4-大上海时代广场,LEG2RI,121.4785947,31.22436175
13,YD4,YD4-淮海公园,LEG2PS。,121.4777598,31.22321035
13,YD4,YD4-上海音乐厅,DAY3起点，选手们即将前往安徽省会南京。,121.4778783,31.22715817
13,YD4,YD4-郑和宝船遗址公园,LEG3：挪位拼图,118.7342742,32.06046074
13,YD4,YD4-国防园,LEG3：陶艺制作,118.7546172,32.05208982
13,YD4,YD4-江南贡院,LEG3：到乌衣巷记句子,118.7904771,32.02185925
13,YD4,YD4-狮子桥美食街,LEG3PS。吃了吗？\nLEG4RI：吃活珠子了吗？,118.7776,32.0690097
13,YD4,YD4-明故宫,LEG4DT：古装拍照/方言学习,118.8194343,32.03918692
13,YD4,YD4-玄武湖,LEG4RB：二进制密码,118.7939703,32.07221005
13,YD4,YD4-新街口,LEG4PS。,118.785147,32.04149068
13,YD4,YD4-静安雕塑公园,LEG5起点，在此拿到终点线索。,121.4638497,31.23396879
13,YD4,YD4-上海证券大厦北塔,LEG5任务1：汇率计算、清点硬币,121.51132,31.23637965
13,YD4,YD4-乌衣巷,任务点,118.7900556,32.01876452
13,YD4,YD4-调一调交换商店,LEG5任务2：淘汰选手评论配对。,121.476578,31.26891128
13,YD4,YD4-大宁灵石公园白沙滩,LEG5任务3：挖掘+拼装恐龙骨架拼图,121.4461715,31.27783953
13,YD4,YD4-华东师范大学丽娃河,LEG5任务4：卫星图地点判断,121.4063088,31.22739201
13,YD4,YD4-徐家汇公园纪念烟囱,LEG5任务5：搭骨牌,121.4415253,31.19605786
13,YD4,YD4-中共二大会址纪念馆,YD4终点。,121.4666399,31.22427945
13,YD4,YD4-先锋书店,寄一张明信片,118.773094,32.05101668
13,YD4,YD4-刘伯承像,YD4 DAY4 破解出的生卒年份所指的名人其实是他。,118.7544102,32.09430204
14,SH9,SH9-静安区工人体育场,LEG1RI；踢毽子,121.4399387,31.2338598
14,SH9,SH9-沈尹默故居,LEG1RI,121.4873898,31.25887956
14,SH9,SH9-公平路渡口,LEG1PS，LEG2起点。PK：骨牌堆高,121.507444,31.24931054
14,SH9,SH9-东方明珠公园,LEG2RI：记忆东方明珠彩旗。,121.5002671,31.2411103
14,SH9,SH9-陆家嘴磁铁雕塑,LEG2DT选择点。,121.5077472,31.23506213
14,SH9,SH9-钦赐仰殿,LEG2DT：烧香,121.5325848,31.23426394
14,SH9,SH9-1933老场坊,LEG1DT：数玻璃/数牛道。,121.4917893,31.25448989
14,SH9,SH9-丽园公园,LEG3RI：填字游戏。,121.47882,31.20739949
14,SH9,SH9-华狮广场,LEG3PS，LEG4起点。,121.4654106,31.21976999
14,SH9,SH9-红坊,LEG4RI：找雕塑，被YD5盗用。,121.4241106,31.1984301
14,SH9,SH9-八万人攀岩馆,LEG4RB，选手们在此面对CRP历史上第一个攀岩任务。,121.4403099,31.18075993
14,SH9,SH9-虹桥公园,LEG4PS，申城夜晚最亮的公园。,121.4054498,31.20612837
14,SH9,SH9-上海体育场,LEG5起点。,121.4438528,31.18582642
14,SH9,SH9-新虹桥中心花园,LEG5RI：找明信片,121.4055203,31.19994965
14,SH9,SH9-天山公园,LEG5任务：数字油画,121.4158384,31.21006387
14,SH9,SH9-古猗园,LEG5PS，LEG6起点。,121.316958,31.29149264
14,SH9,SH9-南翔老街双塔,SH9第六赛段的终点和最终赛段的起点，南翔寺的遗迹。,121.3079903,31.29098968
14,SH9,SH9-南翔老街,SH9最终赛段的途经点，南翔古镇的中心地带。,121.3082801,31.29072947
14,SH9,SH9-沪西工人文化宫,LEG7DT：剥石榴/吃核桃,121.4215301,31.2393198
14,SH9,SH9-我格广场,LEG7回忆任务。,121.4235833,31.23763262
14,SH9,SH9-武宁路桥,SH9终点，连接普陀区苏州河南北两岸的要道，苏州河上最具个性化的观赏性景观桥。,121.4262873,31.23634594
14,SH9,SH9-桃林公园,LEG2DT：描述画图。,121.5402097,31.22665033
14,SH9,SH9-静安公园,SH9起点。,121.4463879,31.22176733
14,SH9,SH9-日月光,LEG2PS，LEG3起点。PK：默数时间。,121.4687223,31.2059661
14,SH9,SH9-复兴公园,LEG3RI：击打暗号,121.4694823,31.21732519
14,SH9,SH9-1933老场坊,DETOUR：数牛道或者数玻璃,121.4924301,31.25456382
15,HZ1,HZ1-杭州四中吴山校区,城市飞奔杭州赛的起点，选手仅限于杭州四中高二9班,120.1637994,30.24154999
15,HZ1,HZ1-城隍山十二生肖石,EP1：杭州古城门、歇后语,120.1649496,30.23545938
15,HZ1,HZ1-河坊街,EP1DT：方回春堂做麦芽糖,120.1636187,30.23994083
15,HZ1,HZ1-孔庙,EP1DT：背论语,120.1617404,30.24123958
15,HZ1,HZ1-西湖博物馆,EP1PS，EP2起点,120.1580897,30.24193966
15,HZ1,HZ1-中国美术学院,EP2RI：指挥画画,120.1607085,30.24316788
15,HZ1,HZ1-定安路站,,120.1677304,30.24598712
15,HZ1,HZ1-凤起路站,EP2RI：人物故事线索,120.1637064,30.26256154
15,HZ1,HZ1-陆游纪念馆,EP2：喝茶，踢毽子,120.1668503,30.26171994
15,HZ1,HZ1-西湖文化广场,EP2PS，EP3起点。品茶，数数,120.1632201,30.27755956
15,HZ1,HZ1-施家桥,EP3：数独,120.1738194,30.27865041
15,HZ1,HZ1-市民中心,EP3PS，EP4起点。\nEP4：联合：四人五足,120.2098577,30.24668001
15,HZ1,HZ1-万象城,EP4：寻找the amazing race字母。\nPK任务：默数计时,120.2154976,30.25175679
15,HZ1,HZ1-城市阳台,HZ1的终点，HZ4又回来了,120.2137297,30.24192052
16,YD5,YD5-梦清园,YD5起点，在公园里寻找被蒙住眼睛的队友，并指挥ta分拣骨牌。,121.4396614,31.25149359
16,YD5,YD5-中远两湾城,完成起点任务后，眺望对岸看到线索箱领取线索。,121.4390146,31.2518181
16,YD5,YD5-铁路新村涂鸦墙,已经被拆除的涂鸦墙。,121.4273209,31.25507481
16,YD5,YD5-真如寺,,121.4018601,31.24951996
16,YD5,YD5-梅川路步行街,祥和之光钟塔，选手们要找到两份被逐字分开的线索。,121.3781601,31.24514995
16,YD5,YD5-红坊,一个偷懒的SH9任务。,121.4244251,31.19905854
16,YD5,YD5-复兴公园,DAY1终点,121.469067,31.21624145
16,YD5,YD5-思南公馆,,121.4683008,31.21480013
16,YD5,YD5-相门,YD5DAY2中继站,120.6397921,31.31485187
16,YD5,YD5-摩天轮乐园,YD5苏州段第一个点,120.7140906,31.31590213
16,YD5,YD5-苏州公园,合作RB：智力魔珠任务,120.6275158,31.3050666
16,YD5,YD5-寒山寺如家,DAY3起点,120.5755907,31.31122084
16,YD5,YD5-圆融时代广场,四人四手拼船模,120.7133348,31.32053755
16,YD5,YD5-中央公园舞台,数地砖（世界地图地砖）,120.6623335,31.31422078
16,YD5,YD5-中央公园沙坑,埋盒子任务,120.6625845,31.31546986
16,YD5,YD5-苏州体育场,四人任务：泡沫板铺路绕场一周。听上去很水的任务，实际上是CRP最重体力的任务之一！,120.577388,31.29531036
16,YD5,YD5-运河公园,DT：双人顶球/对踢毽子,120.573672,31.2994803
16,YD5,YD5-玄妙观,唱戏任务《唐伯虎点秋香》,120.6262862,31.31186414
16,YD5,YD5-苏州丝绸博物馆,DAY3终点,120.6186018,31.32293386
16,YD5,YD5-县南街汉庭,常熟赛段起点,120.7453772,31.63949849
16,YD5,YD5-海虞雕塑广场,接抛球任务点,120.7565272,31.6533394
16,YD5,YD5-常熟市体育馆,RB：反弹乒乓,120.7534165,31.66534197
16,YD5,YD5-常熟图书馆,DT领取点,120.7403229,31.64576316
16,YD5,YD5-虞山门,DT爬山，当年的爬山任务太轻松了。踩点团在这里悠闲地吃臭豆腐。,120.7344194,31.64833027
16,YD5,YD5-虞山脚,DT抖空竹。路人长者的空竹技术比选手不知道高到哪里去了。,120.7405952,31.6484548
16,YD5,YD5-石梅广场,常熟段终点,120.7395299,31.64405705
16,YD5,YD5-白玉兰人口文化广场,第二次而已。,121.4538885,31.24654958
16,YD5,YD5-M50,在一块黑板上找到下一条提示线索。,121.4492146,31.2479383
16,YD5,YD5-上海邮政博物馆,DAY5 写明信片,121.4847804,31.24442409
16,YD5,YD5-大宁灵石公园白沙滩,挖徽章任务,121.4452968,31.2778646
16,YD5,YD5-鲁迅公园,两人三足,121.4834613,31.27045671
16,YD5,YD5-江湾公园,,121.4821134,31.30584533
16,YD5,YD5-叶家花园,DAY5 淘汰点,121.5025672,31.30423289
16,YD5,YD5-江湾体育场中国地图雕塑,走鹅卵石,121.5164849,31.30726205
16,YD5,YD5-上海船厂滨江绿地,回忆任务*5,121.5179015,31.24451618
16,YD5,YD5-上海船厂滨江绿地西端,原定的终点，但是后来天黑了，大家移到正大广场继续回顾任务。,121.5105112,31.24467312
16,YD5,YD5-正大广场,YD5最终任务实际进行点，实际的终点。,121.4998573,31.23723886
17,SH10,SH10-EASY ANYWAY,某倒闭果汁吧,121.5076279,31.29062882
17,SH10,SH10-复旦大学,选手需要还原一个魔方以领取下一条线索（可以求助路人）,121.5018342,31.29801438
17,SH10,SH10-凯桥绿地,SH10起点\n\n起点任务：凯桥绿地是动迁了很多当时住在此地的居民而建成的，绿地里有一面门牌号码的纪念墙，选手的任务就是将纪念墙上的号码依次相加，得出正确答案即可。\n例如，门牌号是一0六六弄837号，就是1+0+6+6+8+3+7,121.4179943,31.21012842
17,SH10,SH10-天山公园交通迷宫,,121.4160316,31.20971944
17,SH10,SH10-延天绿地,EP1终点,121.4126495,31.20749772
17,SH10,SH10-钱学森图书馆,DT：吃糖蒜/吃姜糖,121.4360186,31.20097733
17,SH10,SH10-华山绿地,,121.4325851,31.20659313
17,SH10,SH10-武康大楼,,121.4382137,31.20447512
17,SH10,SH10-普希金纪念碑,LEG2终点,121.4517867,31.20880864
17,SH10,SH10-华师大丽娃河,LEG3终点,121.4058475,31.22835059
17,SH10,SH10-长风公园,RB：拍亭子照片,121.3978909,31.22191919
17,SH10,SH10-长宁图书馆,LEG3 DT,121.3885199,31.21484303
17,SH10,SH10-长风公园,不知道在哪里……拍亭子,121.3981365,31.22269832
18,HZ2,HZ2-西湖文化广场,HZ2起点：比赛规模扩大到全校,120.1636405,30.27714057
18,HZ2,HZ2-西泠印社,EP1：寻找画作,120.1401196,30.25070514
18,HZ2,HZ2-司徒雷登雕像,EP1：雕像不在故居里面，背圣经,120.1672493,30.26886122
18,HZ2,HZ2-天水堂,EP1RI,120.1669502,30.26897968
18,HZ2,HZ2-凤起路站,EP1RI：双人跳绳,120.1639999,30.26124983
18,HZ2,HZ2-龙翔桥,EP1RI,120.1640067,30.25476089
18,HZ2,HZ2-湖滨,EP1RI：坐船处，EP1PS，EP2起点,120.1610705,30.25015596
18,HZ2,HZ2-三潭印月,EP1：逻辑拼图,120.1467308,30.23870093
18,HZ2,HZ2-西湖天地,EP2：解码,120.1592387,30.24714586
18,HZ2,HZ2-柳浪闻莺,EP2：与外国游客合照,120.1548681,30.24101362
18,HZ2,HZ2-鼓楼,EP2PS，EP3起点,120.1714504,30.23786553
18,HZ2,HZ2-庆春广场,EP3：捡乒乓球、拼图,120.2053802,30.25869032
18,HZ2,HZ2-万象城外婆家,HZ2终点,120.2153987,30.25107973
19,SH11,SH11-港汇广场,SH11起点、终点,121.4380429,31.1941351
19,SH11,SH11-光启城,星空拼图,121.4291175,31.18351305
19,SH11,SH11-中山公园地铁站,DAY2午休点,121.4180966,31.21849406
19,SH11,SH11-人民英雄纪念塔,LEG2RI：请询问工作人员索要附件。在附件上有100个汉字，请找出其中念＂cheng＂（一到四声均可）的汉字，并且数出他们的汉字笔画总和。答案正确即可获得下一条线索。,121.4913471,31.24206768
19,SH11,SH11-外滩源,LEG2RI：你们面前有10个商标和10个商品名称，请将他们一一对应，正确即可获得下一条线索,121.4887754,31.2421513
19,SH11,SH11-国际饭店大地原点,LEG1RI：以国际饭店为坐标原点找上海当代艺术馆所对应的坐标，在MZ RUSH也被采用。,121.4717106,31.23352969
19,SH11,SH11-上海市第一盏电气路灯,LEG1RI：请拉一名路人到工作人员跟前，让路人回答工作人员提供的上海话问题，中途，选手不得予以任何形式的提示，否则一次违例罚时10分钟；路人可以寻求除选手外的一切支援。当路人回答正确后即可获得下一条线索。,121.4851554,31.23784822
19,SH11,SH11-上海公路0公里路标,LEG1RI：古代帝王都有各自的一个帝王姓氏，请将姓氏配对，答案正确即可获得线索条。,121.47424,31.22946325
19,SH11,SH11-徐家汇公园,DAY2起点,121.4425312,31.19658575
19,SH11,SH11-七宝老街,购买一份海棠糕后转卖,121.3537935,31.15396215
19,SH11,SH11-上海体育馆,Final Leg Detour 听歌词,121.436398,31.18283804
19,SH11,SH11-天钥桥路零陵路,,121.4433457,31.18519173
19,SH11,SH11-日月光,EP2，第一天终点。,121.4676396,31.20697029
20,JJ1,JJ1-三里屯,京津赛第一季起点,116.4547154,39.93339946
20,JJ1,JJ1-工人体育场,LEG1 RB：谁是足球迷,116.4472318,39.93224057
20,JJ1,JJ1-东岳庙,LEG1 RB2：找财神,116.4440058,39.92403299
20,JJ1,JJ1-东四牌楼,LEG1 寄明信片,116.4178903,39.92510837
20,JJ1,JJ1-北海北,LEG1终点,116.3866323,39.93326433
20,JJ1,JJ1-姚记炒肝店,RB：吃炸酱面,116.3968371,39.94090505
20,JJ1,JJ1-荷花市场,LEG2 DT：跑了又跑/看了又看\n\n看了又看：用语言描述微缩景观模型，让队友还原。,116.3919107,39.93397703
20,JJ1,JJ1-前门箭楼,LEG2终点,116.3980313,39.89925241
20,JJ1,JJ1-都一处烧麦,LEG3 DT：走马观花/精打细算,116.3982494,39.89618999
20,JJ1,JJ1-阿里山广场,LEG3 U-Turn点,116.3996521,39.89529628
20,JJ1,JJ1-北京湖广会馆,LEG3 RB：画脸谱,116.3840992,39.88898949
20,JJ1,JJ1-北京南站,LEG3 DAY1终点,116.3787686,39.86530998
20,JJ1,JJ1-世纪钟,DAY2 LEG4 城市飞奔在天津的第一个地点,117.2056109,39.13357995
20,JJ1,JJ1-意式风情街,LEG4 DT：喝啤酒/看纪录片,117.1989891,39.13567201
20,JJ1,JJ1-天津市规划展览馆,DT看纪录片地点,117.1972686,39.1341971
20,JJ1,JJ1-瓷房子,找瓶子,117.2023495,39.1248655
20,JJ1,JJ1-天津音乐厅,LEG4 PS\nLEG5 DT：唱歌/跳舞,117.2148799,39.11566055
20,JJ1,JJ1-天后宫,LEG5 记店名,117.1923627,39.14267857
20,JJ1,JJ1-天津之眼,LEG5 终点\nLEG6 拼图,117.1867824,39.15435245
20,JJ1,JJ1-鸿德艺术馆,LEG5 找画卷 拼线索,117.1940384,39.15421961
20,JJ1,JJ1-大悦城(西单),LEG5 回忆任务,116.3728058,39.9109104
20,JJ1,JJ1-西单牌楼,BJ2终点,116.3753668,39.90900712
21,NC1,NC1-江西师范大学图书馆,LEG1让路和RB：找书\nLEG2起点,115.923901,28.67626939
21,NC1,NC1-八一广场,LEG2数路灯,115.9044109,28.6740703
21,NC1,NC1-八一公园,LEG2联合：换零钱,115.8976191,28.67929912
21,NC1,NC1-绳金塔,LEG2终点\nLEG3起点,115.9002794,28.66084081
21,NC1,NC1-孺子亭公园,LEG3和孺子亭合照,115.8955998,28.67305022
